t,num_objects,dist_min,dist_p10,dist_p50,dist_p90,rel_speed_p10,rel_speed_p50,rel_speed_p90,rel_speed_max,speed_p10,speed_p50,speed_p90,speed_max,size_p10,size_p50,size_p90,size_max
1789224600254,4.0,71.49417288181989,75.29573594043556,101.3701207259549,153.5702202111715,19.233450516920197,67.3992220927812,117.53463311669904,134.73028107376754,1.5436249070138868,19.19435302073343,80.66827631792572,100.54855948575933,4871.797162235063,82548.51433130587,182311.94787583593,194071.8168273475
1789224600334,3.0,85.23660984467173,90.6700440034937,112.40378063878156,170.21601755107,39.242232681098784,125.25018849431346,139.34889475408218,142.87357131902436,4.651473843564536,16.092261535554158,116.25487245113605,141.29552518003152,4166.000979088247,10145.473771207035,125863.79001048283,154793.36907030176
1789224600405,2.0,118.29865787538144,118.29865787538144,118.29865787538144,118.29865787538144,96.724692399645,96.724692399645,96.724692399645,96.724692399645,10.17815505921451,48.57224673538466,86.96633841155482,96.56486133059735,24521.002766102458,81948.91556973336,139376.82837336426,153733.806574272
1789224600466,2.0,120.55958651823768,120.55958651823768,120.55958651823768,120.55958651823768,42.66152773892394,42.66152773892394,42.66152773892394,42.66152773892394,4.520400795449604,21.406263767560244,38.292126739670884,42.51359248269854,24441.5152363671,81516.33311846014,138591.1510005532,152859.85547107644
1789224600538,2.0,105.6847430246405,105.6847430246405,105.6847430246405,105.6847430246405,244.96099640033972,244.96099640033972,244.96099640033972,244.96099640033972,27.195477566979893,124.66784846278127,222.14021935858264,246.50831208253297,24464.836526790772,81411.06879673596,138357.30106668113,152593.85913416743
1789224600620,2.0,111.45029478165303,111.45029478165303,111.45029478165303,111.45029478165303,84.2528821099696,84.2528821099696,84.2528821099696,84.2528821099696,9.041627584399802,42.50915767597432,75.97668776754884,84.34357029044247,24453.898649811184,81362.97116130311,138272.04367279503,152499.31180066802
1789224600702,2.0,105.49931293906995,105.49931293906995,105.49931293906995,105.49931293906995,89.2553084519517,89.2553084519517,89.2553084519517,89.2553084519517,22.59649564875332,58.15161068369058,93.70672571862784,102.59550447736216,24539.83340459084,81844.90585202677,139149.9782994627,153476.24641132168
1789224600774,2.0,103.31896570785462,103.31896570785462,103.31896570785462,103.31896570785462,38.01924310396809,38.01924310396809,38.01924310396809,38.01924310396809,9.710272600020915,24.85357064717125,39.996868694321584,43.782693206109165,24620.92592220074,82275.75904378993,139930.59216537914,154344.30044577643
1789224600846,2.0,100.11988550351084,100.11988550351084,100.11988550351084,100.11988550351084,54.10925838618621,54.10925838618621,54.10925838618621,54.10925838618621,12.910796127408679,34.270297476956905,55.62979882650514,60.96967416389219,24657.500111008296,82346.27535186824,140035.0505927282,154457.24440294318
1789224600918,3.0,71.9576388807715,76.07779811898925,92.55843507186029,124.64824687292872,112.19510753894698,521.7687746176613,529.6101266593909,531.5704646698233,9.711801112389688,17.508455675157638,414.7881604370807,514.1080866275614,39978.468587374504,159006.20393986162,191218.72211617362,199271.85166025162
1789224600969,3.0,73.18806173485193,79.18334911303413,103.16449862576293,134.31233089186998,61.34190733323669,208.74178105712838,210.42826510153208,210.849886112633,19.29695647954798,29.154206621174605,161.12355711495604,194.11589473840138,40356.694529573244,160717.80485514365,194721.09836179577,203221.9217384588
1789224601042,3.0,0.4902893145806887,14.809069980589204,72.08419264462326,72.46458155749035,25.355629339395,36.1579468535896,52.70757930215949,56.84498741430196,4.53100999216927,22.655049960846352,50.00699992361084,56.84498741430196,10237.190645125136,10409.1062562,165268.44592390023,203983.2808408253
1789224601134,3.0,0.9225469915430305,15.118215611834392,71.90089009299983,72.55559147573136,8.333015454392795,21.953766471126226,24.457926345932567,25.08396631463415,12.508168030326594,12.916420091504666,13.519184996759158,13.66987622307278,10161.808538735286,10405.541818449274,164129.156273349,202560.05988707393
1789224601196,3.0,1.0039457288356557,14.824811292796912,70.10827354864193,70.75626323907326,9.57813315254489,38.29343055464092,39.612329039313096,39.94205366048114,8.954108967778511,10.370730126611976,34.10548922633202,40.03917900126203,10125.765302001499,10381.98187439423,160494.7633088803,198022.9586675018
1789224601277,2.0,65.54532636048016,65.54532636048016,65.54532636048016,65.54532636048016,65.8236012471077,65.8236012471077,65.8236012471077,65.8236012471077,40.822602590653915,51.83192724849439,62.84125190633486,65.59358307079498,28408.472829626127,100272.87011159025,172137.2673935544,190103.3667140454
1789224601358,2.0,63.87919670750104,63.87919670750104,63.87919670750104,63.87919670750104,24.66493810386035,24.66493810386035,24.66493810386035,24.66493810386035,15.120253442162545,19.225145356939443,23.330037271716336,24.35626025041056,28173.216133475304,99049.550139606,169925.8841457367,187644.96764726937
1789224601438,2.0,60.97102396393922,60.97102396393922,60.97102396393922,60.97102396393922,37.55214453328424,37.55214453328424,37.55214453328424,37.55214453328424,24.366305759971716,28.334529242447303,32.30275272492289,33.29480859554179,28129.312248729264,98066.02272756817,168002.73320640708,185486.9108261168
1789224601499,2.0,64.4770790621372,64.4770790621372,64.4770790621372,64.4770790621372,57.47648869817999,57.47648869817999,57.47648869817999,57.47648869817999,23.83327126241272,42.8508439317045,61.8684166009963,66.62280976831924,29166.455625748727,102617.43915286334,176068.42267997796,194431.1685617566
1789224601580,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,45.11515420141862,45.11515420141862,45.11515420141862,45.11515420141862,199728.57260814682,199728.57260814682,199728.57260814682,199728.57260814682
1789224601650,2.0,70.91819425530355,70.91819425530355,70.91819425530355,70.91819425530355,98.34029019284294,98.34029019284294,98.34029019284294,98.34029019284294,31.931532149083,54.46954929153478,77.00756643398657,82.64207071959952,30690.708705143632,107706.167089127,184721.62547311038,203975.49006910622
1789224601731,2.0,72.68928242703932,72.68928242703932,72.68928242703932,72.68928242703932,118.5148599723251,118.5148599723251,118.5148599723251,118.5148599723251,55.89986912431038,65.43055081005045,74.96123249579051,77.34390291722553,31061.32127516903,109016.9881432224,186972.65501127578,206461.57172828913
1789224601802,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,512.0032689828136,512.0032689828136,512.0032689828136,512.0032689828136,206214.25760678574,206214.25760678574,206214.25760678574,206214.25760678574
1789224601874,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,386.544710917297,386.544710917297,386.544710917297,386.544710917297,201995.6964480821,201995.6964480821,201995.6964480821,201995.6964480821
1789224601944,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,260.822922418581,260.822922418581,260.822922418581,260.822922418581,197674.6219123006,197674.6219123006,197674.6219123006,197674.6219123006
1789224602025,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.739502004536963,8.739502004536963,8.739502004536963,8.739502004536963,165056.77867708635,165056.77867708635,165056.77867708635,165056.77867708635
1789224602096,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,51.93802301949747,51.93802301949747,51.93802301949747,51.93802301949747,170214.14703910053,170214.14703910053,170214.14703910053,170214.14703910053
1789224602158,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,81.72688939608048,81.72688939608048,81.72688939608048,81.72688939608048,173622.43363411166,173622.43363411166,173622.43363411166,173622.43363411166
1789224602229,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,29.50506844410404,29.50506844410404,29.50506844410404,29.50506844410404,179234.82751036528,179234.82751036528,179234.82751036528,179234.82751036528
1789224602373,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.285486037912017,8.285486037912017,8.285486037912017,8.285486037912017,201538.82620723173,201538.82620723173,201538.82620723173,201538.82620723173
1789224602424,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,17.19013671382046,17.19013671382046,17.19013671382046,17.19013671382046,201176.24225793406,201176.24225793406,201176.24225793406,201176.24225793406
1789224602495,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,153.63365543343974,153.63365543343974,153.63365543343974,153.63365543343974,192468.751674816,192468.751674816,192468.751674816,192468.751674816
1789224602556,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,591.5296289547061,591.5296289547061,591.5296289547061,591.5296289547061,208276.5274772793,208276.5274772793,208276.5274772793,208276.5274772793
1789224602627,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,276.46313993489144,276.46313993489144,276.46313993489144,276.46313993489144,207423.0219486002,207423.0219486002,207423.0219486002,207423.0219486002
1789224602689,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,121.58439625772053,121.58439625772053,121.58439625772053,121.58439625772053,211483.12487787008,211483.12487787008,211483.12487787008,211483.12487787008
1789224602765,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,48.87555264120505,48.87555264120505,48.87555264120505,48.87555264120505,221199.94822653942,221199.94822653942,221199.94822653942,221199.94822653942
1789224602843,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,15.238844708938178,15.238844708938178,15.238844708938178,15.238844708938178,225120.21191559732,225120.21191559732,225120.21191559732,225120.21191559732
1789224602915,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,19.92565583992034,19.92565583992034,19.92565583992034,19.92565583992034,225383.28604867682,225383.28604867682,225383.28604867682,225383.28604867682
1789224602977,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,25.802108188668708,25.802108188668708,25.802108188668708,25.802108188668708,224646.87517283484,224646.87517283484,224646.87517283484,224646.87517283484
1789224603048,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.734202365020463,8.734202365020463,8.734202365020463,8.734202365020463,225353.05821481347,225353.05821481347,225353.05821481347,225353.05821481347
1789224603098,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,16.73923717827101,16.73923717827101,16.73923717827101,16.73923717827101,227888.0901014153,227888.0901014153,227888.0901014153,227888.0901014153
1789224603170,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,39.06103094783862,39.06103094783862,39.06103094783862,39.06103094783862,225345.44629331678,225345.44629331678,225345.44629331678,225345.44629331678
1789224603232,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,23.12730062213244,23.12730062213244,23.12730062213244,23.12730062213244,224126.12913984805,224126.12913984805,224126.12913984805,224126.12913984805
1789224603313,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,28.74953828200531,28.74953828200531,28.74953828200531,28.74953828200531,226716.6223448515,226716.6223448515,226716.6223448515,226716.6223448515
1789224603384,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,16.090254509529906,16.090254509529906,16.090254509529906,16.090254509529906,228587.92606216483,228587.92606216483,228587.92606216483,228587.92606216483
1789224603435,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,16.3554055104947,16.3554055104947,16.3554055104947,16.3554055104947,230225.55164380372,230225.55164380372,230225.55164380372,230225.55164380372
1789224603516,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,41.12106977170909,41.12106977170909,41.12106977170909,41.12106977170909,234361.80580288544,234361.80580288544,234361.80580288544,234361.80580288544
1789224603588,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.81622774979746,8.81622774979746,8.81622774979746,8.81622774979746,236129.91945645027,236129.91945645027,236129.91945645027,236129.91945645027
1789224603649,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,9.1260911572106,9.1260911572106,9.1260911572106,9.1260911572106,236526.22066593915,236526.22066593915,236526.22066593915,236526.22066593915
1789224603731,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,9.555695561733135,9.555695561733135,9.555695561733135,9.555695561733135,236392.46101318486,236392.46101318486,236392.46101318486,236392.46101318486
1789224603803,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,17.141182466597503,17.141182466597503,17.141182466597503,17.141182466597503,236895.7910059467,236895.7910059467,236895.7910059467,236895.7910059467
1789224603874,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,20.992681309642713,20.992681309642713,20.992681309642713,20.992681309642713,234923.70454983786,234923.70454983786,234923.70454983786,234923.70454983786
1789224603936,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,285.3742177624396,285.3742177624396,285.3742177624396,285.3742177624396,194873.00771713257,194873.00771713257,194873.00771713257,194873.00771713257
1789224604007,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,169.63865142998884,169.63865142998884,169.63865142998884,169.63865142998884,222607.1933460012,222607.1933460012,222607.1933460012,222607.1933460012
1789224604059,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,77.83551837385654,77.83551837385654,77.83551837385654,77.83551837385654,232426.099735206,232426.099735206,232426.099735206,232426.099735206
1789224604140,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,18.975540283567916,18.975540283567916,18.975540283567916,18.975540283567916,236787.48339234293,236787.48339234293,236787.48339234293,236787.48339234293
1789224604211,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,40.36511480874747,40.36511480874747,40.36511480874747,40.36511480874747,232942.96697913297,232942.96697913297,232942.96697913297,232942.96697913297
1789224604282,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,5.397571182188335,5.397571182188335,5.397571182188335,5.397571182188335,232170.92902043834,232170.92902043834,232170.92902043834,232170.92902043834
1789224604365,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,59.17903948776448,59.17903948776448,59.17903948776448,59.17903948776448,229646.93835041486,229646.93835041486,229646.93835041486,229646.93835041486
1789224604446,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,45.42210243966328,45.42210243966328,45.42210243966328,45.42210243966328,225260.35593333095,225260.35593333095,225260.35593333095,225260.35593333095
1789224604519,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,72.80572684918918,72.80572684918918,72.80572684918918,72.80572684918918,236642.12042538822,236642.12042538822,236642.12042538822,236642.12042538822
1789224604590,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.568222180430585,8.568222180430585,8.568222180430585,8.568222180430585,232657.59931420907,232657.59931420907,232657.59931420907,232657.59931420907
1789224604662,2.0,96.83103338442552,96.83103338442552,96.83103338442552,96.83103338442552,43.94698419656907,43.94698419656907,43.94698419656907,43.94698419656907,4.394698419656907,21.973492098284535,39.552285776912164,43.94698419656907,37288.92172990521,125521.97261607856,213755.02350225192,235813.28622379526
1789224604733,2.0,96.6676060053264,96.6676060053264,96.6676060053264,96.6676060053264,2.4529891950677136,2.4529891950677136,2.4529891950677136,2.4529891950677136,23.288634286889273,24.10567546896202,24.92271665103477,25.126976946552954,37843.29766782936,126024.01747243502,214204.7372770407,236249.9172281921
1789224604795,2.0,96.71507797240679,96.71507797240679,96.71507797240679,96.71507797240679,1.7455428049151644,1.7455428049151644,1.7455428049151644,1.7455428049151644,8.962324588228368,9.21612404437913,9.469923500529893,9.533373364567582,38004.13694920088,126120.48621615185,214236.83548310283,236265.92279984057
1789224604876,2.0,93.35305594044219,93.35305594044219,93.35305594044219,93.35305594044219,42.20390734571806,42.20390734571806,42.20390734571806,42.20390734571806,16.09682325442436,26.321209806860722,36.54559635929708,39.10169299740617,38376.83979313863,123939.40235259407,209501.96491204953,230892.60555191338
1789224604948,2.0,92.16236113499482,92.16236113499482,92.16236113499482,92.16236113499482,17.069552000746693,17.069552000746693,17.069552000746693,17.069552000746693,5.7618458451552135,10.211814692869755,14.661783540584295,15.77427575251293,38433.91129878671,123066.39924793062,207698.88719707454,228857.0091843605
1789224605028,2.0,92.81671379896693,92.81671379896693,92.81671379896693,92.81671379896693,28.11775278939333,28.11775278939333,28.11775278939333,28.11775278939333,12.787210867703651,16.067984223604952,19.34875757950625,20.168950918481574,38854.26196201067,122402.76240745722,205951.26285290378,226838.38796426542
1789224605089,2.0,92.62944940557499,92.62944940557499,92.62944940557499,92.62944940557499,31.633449638107535,31.633449638107535,31.633449638107535,31.633449638107535,14.052224646356827,16.787759462066624,19.523294277776426,20.207177981703875,38948.38763675094,122875.75789511204,206803.12815347314,227784.9707180634
1789224605169,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.955047981053914,8.955047981053914,8.955047981053914,8.955047981053914,227228.3897686936,227228.3897686936,227228.3897686936,227228.3897686936
1789224605239,2.0,91.38028678626213,91.38028678626213,91.38028678626213,91.38028678626213,18.55691930153788,18.55691930153788,18.55691930153788,18.55691930153788,7.416757843707455,9.317408806529787,11.218059769352122,11.693222510057705,38831.25096482048,122190.36266249092,205549.47436016137,226389.25228457898
1789224605300,2.0,159.2713870045325,159.2713870045325,159.2713870045325,159.2713870045325,15.639693389203975,15.639693389203975,15.639693389203975,15.639693389203975,1.5639693389203977,7.819846694601988,14.075724050283577,15.639693389203975,65300.31052579303,137750.3598184893,210200.40911118555,228312.92143435962
1789224605381,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,8.216910767389448,8.216910767389448,8.216910767389448,8.216910767389448,227780.3194184266,227780.3194184266,227780.3194184266,227780.3194184266
1789224605443,1.0,7777777.0,7777777.0,7777777.0,7777777.0,0.0,0.0,0.0,0.0,4.000171556184822,4.000171556184822,4.000171556184822,4.000171556184822,228613.6352275461,228613.6352275461,228613.6352275461,228613.6352275461
1789224605514,3.0,88.98024091461697,103.19475986167026,160.05283564988346,222.06459138266376,5.507024089925435,6.326705583978849,10.221754376630026,11.19551657479282,6.001971960471259,6.270912846304228,7.951682427252399,8.371874822489442,23399.479971199857,47143.86445992626,191564.96994759925,227670.2463195175
1789224605585,2.0,90.32983458637594,90.32983458637594,90.32983458637594,90.32983458637594,19.10654596280764,19.10654596280764,19.10654596280764,19.10654596280764,9.741796303965653,10.06355535551759,10.385314407069528,10.465754169957512,38242.76207429748,122258.46508771088,206274.1681011243,227278.09385447763
1789224605647,3.0,90.43929921166357,104.1391682512434,158.93864440956276,221.6171852529473,5.758518626390963,10.622473565367313,13.855828044867941,14.664166664743098,2.8121636859483186,5.298057328336534,13.767709247088945,15.885122226777046,23439.934413810446,48776.84087095596,192381.60268733092,228282.79314142466
1789224605718,2.0,89.47495140204873,89.47495140204873,89.47495140204873,89.47495140204873,13.690378070045849,13.690378070045849,13.690378070045849,13.690378070045849,2.7240834648556813,6.853935043013221,10.983786621170761,12.016249515710147,38134.69176752223,122928.56955388328,207722.44734024434,228920.9167868346
1789224605790,2.0,159.68714415904898,159.68714415904898,159.68714415904898,159.68714415904898,2.2588449593871,2.2588449593871,2.2588449593871,2.2588449593871,2.4400921473482957,3.3156197963511786,4.191147445354062,4.410029357604783,66297.11073361486,139245.57954543084,212194.04835724682,230431.1655602008
1789224605870,2.0,160.1027893439329,160.1027893439329,160.1027893439329,160.1027893439329,12.849993365378026,12.849993365378026,12.849993365378026,12.849993365378026,4.662192605179595,9.54366184656501,14.425131087950426,15.645498398296779,65341.76775643602,138253.419462312,211165.071168188,229392.984094657
1789224605951,2.0,89.72692716331971,89.72692716331971,89.72692716331971,89.72692716331971,2.8763845819660427,2.8763845819660427,2.8763845819660427,2.8763845819660427,4.401587358486045,5.5022754653994905,6.602963572312935,6.878135599041296,38385.45660864408,123686.32152140304,208987.186434162,230312.40266235173
1789224606031,3.0,88.79434386607447,103.25356697325802,161.0904594019922,222.70413799119893,13.24212026188158,17.14812043356831,22.614456412100385,23.981040406733403,7.7423365709650245,10.731936673885137,13.427091703965916,14.10088046148611,23073.1446922306,47911.46403888054,194432.22678034345,231062.41746570915
1789224606091,3.0,88.45934690430151,103.05311705756837,161.4281976706358,222.61566909244144,6.571242866871602,8.571675474979497,10.982714090930887,11.585473744918735,4.121398044263528,4.922989570275971,6.639051401035779,7.0680668587257305,23051.059596065432,48198.85967390612,194724.75942440258,231356.23436202668
1789224606163,2.0,89.56126073276799,89.56126073276799,89.56126073276799,89.56126073276799,16.773492290759187,16.773492290759187,16.773492290759187,16.773492290759187,7.786483806920558,9.05979499334924,10.333106179777923,10.651433976385093,38312.326070371695,124555.81388379657,210799.30169722144,232360.17365057766
1789224606244,2.0,89.98120982987105,89.98120982987105,89.98120982987105,89.98120982987105,5.7492104073559664,5.7492104073559664,5.7492104073559664,5.7492104073559664,2.6810236458878856,3.083229671842443,3.485435697797,3.5859872042856393,38308.535519199955,124705.55866693589,211102.58181467184,232701.8376016058
1789224606305,3.0,89.19376672330381,103.53530160610468,160.90144113730815,222.70865781637977,7.2013592251450955,8.89835348146023,12.493392377026238,13.39215210091774,2.494917979802115,7.076665306763725,9.451365469180166,10.045040509784275,23057.625292164088,48735.164760410786,196327.82948530169,233225.9956665244
1789224606386,3.0,89.18989443629087,103.60031529833563,161.24199874651464,222.97590186275707,3.540096779224572,4.51015144360852,4.705367426651301,4.754171422411996,2.1351440108137503,2.457464155882978,3.334665815186416,3.5539662300122754,22997.049802115558,48411.81202098727,196106.69333989918,233030.41366962716
1789224606446,3.0,89.1829871606177,103.61841772688724,161.36013999196544,223.07283760653573,1.5138970344682092,2.2690075300879777,2.347733933064302,2.367415533808383,1.0314471174970827,1.3522686135151305,1.7289864625148703,1.823165924764805,22963.868033302577,48342.14873286523,196016.12133535632,232934.61448597908
1789224606518,3.0,88.71695543367962,103.29348701634129,161.59961334698795,222.89549761246926,11.063073277251465,18.014158403306226,25.25304734182712,27.062769576457345,5.208649047447926,12.383946504391485,14.249360276539589,14.715713719576614,22879.036806592347,48221.43749442883,195996.24011458794,232939.9407696277
1789224606588,3.0,88.06865248736347,102.72406198842155,161.34569999265392,222.7634234686217,6.223785314573533,17.54494507435545,19.884427116948114,20.46929762759628,6.719083176001744,9.252837714036557,11.073463467522197,11.528619905893606,22914.73131555468,48709.06180181354,195324.26351545006,231978.0639438592
1789224606670,3.0,87.8227694188899,102.50785400647821,161.24819235683142,222.71567337186295,2.0524133844067407,5.877931792364088,6.652748611167903,6.846452815868856,2.132133252344955,2.9639161026751095,3.7740846393624454,3.9766267735342793,22927.651366418228,48906.27730016224,195058.74047945405,231596.85627427697
1789224606751,2.0,87.19443212014319,87.19443212014319,87.19443212014319,87.19443212014319,15.28262486093667,15.28262486093667,15.28262486093667,15.28262486093667,7.506871730723489,12.62810150142467,17.74933127212585,19.029638714801145,38121.12845821516,124277.22431523842,210433.32017226168,231972.3441365175
1789224606823,2.0,87.72913633671844,87.72913633671844,87.72913633671844,87.72913633671844,10.45374602495769,10.45374602495769,10.45374602495769,10.45374602495769,3.9684051385186545,5.332560315297493,6.696715492076332,7.037754286271041,38213.83080846872,124716.1469272552,211218.4630460417,232844.0420757383
1789224606894,2.0,87.60872926271367,87.60872926271367,87.60872926271367,87.60872926271367,4.550859855893338,4.550859855893338,4.550859855893338,4.550859855893338,3.768937050455579,5.106499176339982,6.444061302224385,6.7784518336954855,38111.27180098351,124943.1489989264,211775.0261968693,233482.995496355
1789224606965,2.0,87.71663213406782,87.71663213406782,87.71663213406782,87.71663213406782,3.721676729551991,3.721676729551991,3.721676729551991,3.721676729551991,2.2388212574294024,2.6008122849353867,2.9628033124413706,3.053301069317867,38177.01049555051,125255.27204895741,212333.53360236433,234103.09899071604
1789224607046,3.0,87.65738618556026,102.95440109208442,164.14246071818113,224.6474168431574,1.7212534232097738,5.229830527533644,5.81804745096868,5.96510168182744,2.7101831071485147,2.964334359156584,3.1645709187061564,3.2146300585935492,22394.004255101085,46439.01144191623,196836.39863584042,234435.74543432146
1789224607107,3.0,87.61531607340714,102.95709275980107,164.32419950537678,224.79858711443026,1.2528890748523318,2.9829406160154655,3.012604025553814,3.020019877938401,1.2028160815327658,1.2837309527732061,1.7278335717104332,1.8388592264447399,22359.15679801032,46359.61766961962,196888.17899843305,234520.3193306364
1789224607188,2.0,87.34571684409262,87.34571684409262,87.34571684409262,87.34571684409262,4.782771838868114,4.782771838868114,4.782771838868114,4.782771838868114,1.4745889678868693,2.39573608213109,3.3168831963753105,3.5471699749363657,38082.833011437586,125223.68322768621,212364.53344393484,234149.745997997
1789224607249,3.0,87.21574401972264,102.47974414228095,163.53574463251422,223.97614023396957,4.325711567283083,12.526496924293125,12.595253913423603,12.612443160706222,4.555436164126278,9.356587512830506,9.660300240905366,9.736228422924082,22526.790162243695,47191.34965954721,196589.0401717633,233938.46279981732
1789224607329,2.0,86.99235785114449,86.99235785114449,86.99235785114449,86.99235785114449,8.664519618830962,8.664519618830962,8.664519618830962,8.664519618830962,1.896906899820427,4.337751960221021,6.778597020621614,7.388808285721763,38124.10211950242,125298.6774199754,212473.2527204484,234266.89654556662
1789224607400,2.0,86.81133516142,86.81133516142,86.81133516142,86.81133516142,7.580203506820067,7.580203506820067,7.580203506820067,7.580203506820067,2.8274686759765064,5.213510959842247,7.599553243707987,8.196063814674423,37973.704777917825,125227.90037165117,212482.0959653845,234295.64486381784
1789224607461,2.0,86.81717458649013,86.81717458649013,86.81717458649013,86.81717458649013,5.801641027133177,5.801641027133177,5.801641027133177,5.801641027133177,1.3388910255120927,2.9071922911973083,4.475493556882523,4.867568873303827,37919.80134663172,125441.17438418604,212962.54742174037,234842.89068112895
1789224607541,2.0,86.52966188342563,86.52966188342563,86.52966188342563,86.52966188342563,5.9071225349789795,5.9071225349789795,5.9071225349789795,5.9071225349789795,7.810179688153266,7.943179596821922,8.076179505490577,8.109429482657742,38087.75206390801,125587.4600875189,213087.1681111298,234962.09511703253
1789224607612,2.0,86.38777612909834,86.38777612909834,86.38777612909834,86.38777612909834,3.471935525777025,3.471935525777025,3.471935525777025,3.471935525777025,3.494123422348491,3.565786716908261,3.6374500114680313,3.6553658351079736,38140.856816933025,125611.90628929297,213082.9557616529,234950.7181297429
1789224607684,2.0,84.81718651334998,84.81718651334998,84.81718651334998,84.81718651334998,30.971746976169726,30.971746976169726,30.971746976169726,30.971746976169726,9.93124315967501,17.446398638037046,24.96155411639908,26.840342985989587,37865.50468748706,125123.15893227467,212380.8131770623,234195.2267382592
1789224607746,2.0,84.22832320981922,84.22832320981922,84.22832320981922,84.22832320981922,13.82311032849552,13.82311032849552,13.82311032849552,13.82311032849552,4.4032788741826465,7.672199729863404,10.941120585544162,11.75835079946435,37747.4195461418,124922.9852775333,212098.5510089248,233892.44244177267
1789224607826,2.0,84.34771301511152,84.34771301511152,84.34771301511152,84.34771301511152,4.3062675195785785,4.3062675195785785,4.3062675195785785,4.3062675195785785,1.9329551573785935,2.1667010839814407,2.400447010584288,2.4588834922349996,37713.82956354879,124664.37273259275,211614.9159016367,233352.5516938977
1789224607907,2.0,85.3528435035266,85.3528435035266,85.3528435035266,85.3528435035266,14.10162028398792,14.10162028398792,14.10162028398792,14.10162028398792,5.100637000248996,9.39443213491095,13.688227269572906,14.761676053238395,37879.28500670297,124764.80209634593,211650.3191859889,233371.69845839962
